0,1
"Nisei male. Born September 19, 1922, in Sheridan, Wyoming. At a young age, moved to Seattle, Washington, and spent most of childhood there. Was enrolled at the University of Washington when Japan bombed Pearl Harbor on December 7, 1941. Removed to the Puyallup Assembly Center, Washington, before returning with family to Sheridan. Attended the University of Nevada and later earned a doctorate in pharmacology from the University of Chicago.","['nisei', 'male', 'born', 'septemb', '19', '1922', 'sheridan', 'wyom', 'young', 'age', 'move', 'seattl', 'washington', 'spent', 'childhood', 'enrol', 'univers', 'washington', 'japan', 'bomb', 'pearl', 'harbor', 'decemb', '7', '1941', 'remov', 'puyallup', 'assembl', 'center', 'washington', 'return', 'famili', 'sheridan', 'attend', 'univers', 'nevada', 'later', 'earn', 'doctor', 'pharmacolog', 'univers', 'chicago']"
"Nisei male. Born August 12, 1912, in Seattle, Washington. Grew up in Seattle, where parents owned a series of hotels. Graduated from the University of Washington prior to World War II. During the war, was removed to the Puyallup Assembly Center, Washington, and the Minidoka concentration camp, Idaho. After leaving camp, lived in Spokane, Washington, for a few years before returning to Seattle.","['nisei', 'male', 'born', 'august', '12', '1912', 'seattl', 'washington', 'grew', 'seattl', 'parent', 'own', 'seri', 'hotel', 'graduat', 'univers', 'washington', 'prior', 'world', 'war', 'ii', 'war', 'remov', 'puyallup', 'assembl', 'center', 'washington', 'minidoka', 'concentr', 'camp', 'idaho', 'leav', 'camp', 'live', 'spokan', 'washington', 'year', 'return', 'seattl']"
"Nisei female. Born January 2, 1929, in Bellevue, Washington. Grew up in Bellevue before being removed to the Pinedale Assembly Center and Tule Lake concentration camp, California, during World War II. After leaving camp, returned to Bellevue.","['nisei', 'femal', 'born', 'januari', '2', '1929', 'bellevu', 'washington', 'grew', 'bellevu', 'remov', 'pinedal', 'assembl', 'center', 'tule', 'lake', 'concentr', 'camp', 'california', 'world', 'war', 'ii', 'leav', 'camp', 'return', 'bellevu']"
"Nisei male. Born April 23, 1922, in Watsonville, California. Grew up in Watsonville until age six, then family moved to Salinas. Following the bombing of Pearl Harbor, removed to Salinas Assembly Center, California, and the Poston concentration camp, Arizona. After leaving camp, lived and worked in Utah for a time before serving in Japan in the U.S. Military Intelligence Service. Returned to Watsonville and established a farming operation.","['nisei', 'male', 'born', 'april', '23', '1922', 'watsonvil', 'california', 'grew', 'watsonvil', 'age', 'six', 'famili', 'move', 'salina', 'follow', 'bomb', 'pearl', 'harbor', 'remov', 'salina', 'assembl', 'center', 'california', 'poston', 'concentr', 'camp', 'arizona', 'leav', 'camp', 'live', 'work', 'utah', 'time', 'serv', 'japan', 'u', 'militari', 'intellig', 'servic', 'return', 'watsonvil', 'establish', 'farm', 'oper']"
"Nisei male. Born September 2, 1923, in Watsonville, California. Grew up in Watsonville, where parents operated a joint barbershop and bathhouse business. During World War II, removed to the Salinas Assembly Center, California, and the Poston concentration camp, Arizona. After leaving camp, worked in Milwaukee, Wisconsin, before returning to Watsonville. Attended barber school in San Francisco, eventually joining father's barber business.","['nisei', 'male', 'born', 'septemb', '2', '1923', 'watsonvil', 'california', 'grew', 'watsonvil', 'parent', 'oper', 'joint', 'barbershop', 'bathhous', 'busi', 'world', 'war', 'ii', 'remov', 'salina', 'assembl', 'center', 'california', 'poston', 'concentr', 'camp', 'arizona', 'leav', 'camp', 'work', 'milwauke', 'wisconsin', 'return', 'watsonvil', 'attend', 'barber', 'school', 'san', 'francisco', 'eventu', 'join', 'father', 'barber', 'busi']"
"Nisei female. Born June 4, 1926, in Watsonville, California. Following the bombing of Pearl Harbor, removed to the Fresno Assembly Center, California, and the Jerome and Rohwer concentration camps, Arkansas. Following World War II, returned to Watsonville.","['nisei', 'femal', 'born', 'june', '4', '1926', 'watsonvil', 'california', 'follow', 'bomb', 'pearl', 'harbor', 'remov', 'fresno', 'assembl', 'center', 'california', 'jerom', 'rohwer', 'concentr', 'camp', 'arkansa', 'follow', 'world', 'war', 'ii', 'return', 'watsonvil']"
"Nisei female. Born August 17, 1927, in Watsonville, California. Following the bombing of Pearl Harbor, removed to the Fresno Assembly Center, California, and the Jerome and Rohwer concentration camps, Arkansas. Following World War II, returned to Watsonville.","['nisei', 'femal', 'born', 'august', '17', '1927', 'watsonvil', 'california', 'follow', 'bomb', 'pearl', 'harbor', 'remov', 'fresno', 'assembl', 'center', 'california', 'jerom', 'rohwer', 'concentr', 'camp', 'arkansa', 'follow', 'world', 'war', 'ii', 'return', 'watsonvil']"
"Female. Born August 8, 1925, in Vallejo, California. Due to father's career as a prominent Navy admiral, moved frequently while growing up, living in Hawaii, Cuba, California, China and Japan. Worked as an editor for the military in Washington, D.C., and Japan. While in Japan, met future husband, Lucius Horiuchi.","['femal', 'born', 'august', '8', '1925', 'vallejo', 'california', 'due', 'father', 'career', 'promin', 'navi', 'admir', 'move', 'frequent', 'grow', 'live', 'hawaii', 'cuba', 'california', 'china', 'japan', 'work', 'editor', 'militari', 'washington', 'dc', 'japan', 'japan', 'met', 'futur', 'husband', 'luciu', 'horiuchi']"
"Nisei female. Born May 9, 1927, in Selleck, Washington. Spent much of childhood in Beaverton, Oregon, where father owned a farm. Influenced at an early age by parents' conversion to Christianity. During World War II, removed to the Portland Assembly Center, Oregon, and the Minidoka concentration camp, Idaho. After the war, worked to establish a successful volunteer program to feed the homeless in Seattle, Washington.","['nisei', 'femal', 'born', 'may', '9', '1927', 'selleck', 'washington', 'spent', 'much', 'childhood', 'beaverton', 'oregon', 'father', 'own', 'farm', 'influenc', 'earli', 'age', 'parent', 'convers', 'christian', 'world', 'war', 'ii', 'remov', 'portland', 'assembl', 'center', 'oregon', 'minidoka', 'concentr', 'camp', 'idaho', 'war', 'work', 'establish', 'success', 'volunt', 'program', 'feed', 'homeless', 'seattl', 'washington']"
"Nisei female. Born July 7, 1939, in Sparks, Nevada. Grew up in Sparks, where father worked as a machinist for the Southern Pacific Railroad for twenty-two years. In February 1942, father was fired from his job. Over forty years later, Ms. Shimada fought successfully for redress for the fired railroad workers and their families.","['nisei', 'femal', 'born', 'juli', '7', '1939', 'spark', 'nevada', 'grew', 'spark', 'father', 'work', 'machinist', 'southern', 'pacif', 'railroad', 'twentytwo', 'year', 'februari', '1942', 'father', 'fire', 'job', 'forti', 'year', 'later', 'm', 'shimada', 'fought', 'success', 'redress', 'fire', 'railroad', 'worker', 'famili']"
"Nisei female. Born September 21, 1929, in Bakersfield, California. Following the bombing of Pearl Harbor, was removed to the Poston concentration camp, Arizona. After leaving camp, returned with family to Bakersfield before eventually moving to Sacramento, California.","['nisei', 'femal', 'born', 'septemb', '21', '1929', 'bakersfield', 'california', 'follow', 'bomb', 'pearl', 'harbor', 'remov', 'poston', 'concentr', 'camp', 'arizona', 'leav', 'camp', 'return', 'famili', 'bakersfield', 'eventu', 'move', 'sacramento', 'california']"
"Nisei female. Born June 25, 1935, in Vacaville, California. Grew up in Vacaville before being removed to the Turlock Assembly Center, California, and the Gila River concentration camp, Arizona, during World War II. After the war, lived briefly with parents in Ogden, Utah, before returning to the Sacramento area.","['nisei', 'femal', 'born', 'june', '25', '1935', 'vacavil', 'california', 'grew', 'vacavil', 'remov', 'turlock', 'assembl', 'center', 'california', 'gila', 'river', 'concentr', 'camp', 'arizona', 'world', 'war', 'ii', 'war', 'live', 'briefli', 'parent', 'ogden', 'utah', 'return', 'sacramento', 'area']"
"Nisei male. Born February 1, 1924, in Florin, California. Grew up in Florin, where family operated a farm. During World War II, was removed to the Marysville Assembly Center and Tule Lake concentration camp, California. Left camp and settled in Chicago, Illinois.","['nisei', 'male', 'born', 'februari', '1', '1924', 'florin', 'california', 'grew', 'florin', 'famili', 'oper', 'farm', 'world', 'war', 'ii', 'remov', 'marysvil', 'assembl', 'center', 'tule', 'lake', 'concentr', 'camp', 'california', 'left', 'camp', 'settl', 'chicago', 'illinoi']"
"Nisei female. Born January 25, 1925, in Florin, California. Grew up in Florin, where parents operated a farm. During World War II, removed to the Manzanar concentration camp, California. Returned to Florin after the war.","['nisei', 'femal', 'born', 'januari', '25', '1925', 'florin', 'california', 'grew', 'florin', 'parent', 'oper', 'farm', 'world', 'war', 'ii', 'remov', 'manzanar', 'concentr', 'camp', 'california', 'return', 'florin', 'war']"
"Nisei female. Born March 29, 1920, in Sacramento, California, where father owned and operated a restaurant, and mother taught Japanese language school. During World War II, removed to the Marysville Assembly Center and Tule Lake concentration camp, California. Left camp to work in Chicago before eventually returning to Sacramento.","['nisei', 'femal', 'born', 'march', '29', '1920', 'sacramento', 'california', 'father', 'own', 'oper', 'restaur', 'mother', 'taught', 'japanes', 'languag', 'school', 'world', 'war', 'ii', 'remov', 'marysvil', 'assembl', 'center', 'tule', 'lake', 'concentr', 'camp', 'california', 'left', 'camp', 'work', 'chicago', 'eventu', 'return', 'sacramento']"
"Nisei male. Born January 2, 1926, in Sacramento, California. Grew up in Sacramento, where parents ran a farm. During World War II, removed to the Marysville Assembly Center and Tule Lake concentration camp, California. Transferred to the Topaz concentration camp, Utah. Drafted into the army, and served with the 442nd Regimental Combat Team in Italy. Following the war, returned to California.","['nisei', 'male', 'born', 'januari', '2', '1926', 'sacramento', 'california', 'grew', 'sacramento', 'parent', 'ran', 'farm', 'world', 'war', 'ii', 'remov', 'marysvil', 'assembl', 'center', 'tule', 'lake', 'concentr', 'camp', 'california', 'transfer', 'topaz', 'concentr', 'camp', 'utah', 'draft', 'armi', 'serv', '442nd', 'regiment', 'combat', 'team', 'itali', 'follow', 'war', 'return', 'california']"
"Sansei female. Born July 25, 1951, in Boring, Oregon, a small town outside of Portland. Graduated from Vassar College, then earned a law degree from Northwestern School of Law at Lewis and Clark College. In the 1980s, lead the legal team for Yasui v. United States, a lawsuit to overturn a 40 year old conviction for refusal to obey exclusion orders aimed at Japanese Americans during WWII, originally upheld by the U.S. Supreme Court in landmark decisions.","['sansei', 'femal', 'born', 'juli', '25', '1951', 'bore', 'oregon', 'small', 'town', 'outsid', 'portland', 'graduat', 'vassar', 'colleg', 'earn', 'law', 'degre', 'northwestern', 'school', 'law', 'lewi', 'clark', 'colleg', '1980', 'lead', 'legal', 'team', 'yasui', 'v', 'unit', 'state', 'lawsuit', 'overturn', '40', 'year', 'old', 'convict', 'refus', 'obey', 'exclus', 'order', 'aim', 'japanes', 'american', 'wwii', 'origin', 'upheld', 'u', 'suprem', 'court', 'landmark', 'decis']"
"Sansei male. Born May 26, 1951, in Oakland, California. Received law degree from UC Berkeley. In the 1980s, served as a member of the pro bono legal team for Korematsu v. United States, a lawsuit to overturn a 40 year old conviction for refusal to obey exclusion orders aimed at Japanese Americans during World War II, originally upheld by the U.S. Supreme Court in landmark decisions.","['sansei', 'male', 'born', 'may', '26', '1951', 'oakland', 'california', 'receiv', 'law', 'degre', 'uc', 'berkeley', '1980', 'serv', 'member', 'pro', 'bono', 'legal', 'team', 'korematsu', 'v', 'unit', 'state', 'lawsuit', 'overturn', '40', 'year', 'old', 'convict', 'refus', 'obey', 'exclus', 'order', 'aim', 'japanes', 'american', 'world', 'war', 'ii', 'origin', 'upheld', 'u', 'suprem', 'court', 'landmark', 'decis']"
"Sansei male. Born 1952 in Honolulu, Hawaii. Attended law school at UC Berkeley, California and became involved with the Asian Law Caucus. After graduating, returned to Hawaii. In the 1980s, left job in Hawaii and moved to the Bay Area to become a member of the pro bono legal team for Korematsu v. United States, a lawsuit to overturn a 40 year old conviction for refusal to obey exclusion orders aimed at Japanese Americans during WWII, originally upheld by the U.S. Supreme Court in landmark decisions.","['sansei', 'male', 'born', '1952', 'honolulu', 'hawaii', 'attend', 'law', 'school', 'uc', 'berkeley', 'california', 'becam', 'involv', 'asian', 'law', 'caucu', 'graduat', 'return', 'hawaii', '1980', 'left', 'job', 'hawaii', 'move', 'bay', 'area', 'becom', 'member', 'pro', 'bono', 'legal', 'team', 'korematsu', 'v', 'unit', 'state', 'lawsuit', 'overturn', '40', 'year', 'old', 'convict', 'refus', 'obey', 'exclus', 'order', 'aim', 'japanes', 'american', 'wwii', 'origin', 'upheld', 'u', 'suprem', 'court', 'landmark', 'decis']"
"Nisei male. Born November 2, 1929, in Fresno, California. Moved with family at a young age to Seattle, Washington, where father was the minister of the Seattle Buddhist Temple. Father was arrested by the FBI following the bombing of Pearl Harbor, and removed to various Department of Justice internment camps. The rest of the family was removed to Puyallup Assembly Center and Minidoka concentration camp, Washington, eventually reuniting with father in Crystal City internment camp, Texas. Returned to Seattle following the war where family reestablished the Buddhist temple.","['nisei', 'male', 'born', 'novemb', '2', '1929', 'fresno', 'california', 'move', 'famili', 'young', 'age', 'seattl', 'washington', 'father', 'minist', 'seattl', 'buddhist', 'templ', 'father', 'arrest', 'fbi', 'follow', 'bomb', 'pearl', 'harbor', 'remov', 'variou', 'depart', 'justic', 'intern', 'camp', 'rest', 'famili', 'remov', 'puyallup', 'assembl', 'center', 'minidoka', 'concentr', 'camp', 'washington', 'eventu', 'reunit', 'father', 'crystal', 'citi', 'intern', 'camp', 'texa', 'return', 'seattl', 'follow', 'war', 'famili', 'reestablish', 'buddhist', 'templ']"
